case,GPU_NO,Runtime
case22,2,2274.87
case22,2,2276.06
case22,2,2268.31
case22,2,2269.26
case22,2,2267.4
case22,2,2266.62
case22,2,2267.09
case22,2,2267.81
case22,2,2266.68
case22,2,2266.16
case22,2,2266.68
case22,2,2263.36
case22,2,2266.06
case22,2,2264.68
case22,2,2264.6
case22,2,2264.54
case22,2,2265.37
case22,2,2264.33
case22,2,2263.98
case22,2,2264.42
case22,2,2263.14
case22,2,2262.32
case22,2,2263.91
case22,2,2262.68
case22,2,2263.48
case22,2,2261.97
case22,2,2263.19
case22,2,2262.11
case22,2,2263.28
case22,2,2261.87
case22,2,2264.13
case22,2,2261.95
case22,2,2263.77
case22,2,2261.67
case22,2,2263.49
case22,2,2260.64
case22,2,2263.35
case22,2,2262.01
case22,2,2263.82
case22,2,2261.76
case22,2,2263.19
case22,2,2263.7
case22,2,2263.62
case22,2,2262.22
case22,2,2263.45
case22,2,2262.2
case22,2,2262.9
case22,2,2260.68
case22,2,2263.64
case22,2,2262.38
case22,2,2263.21
case22,2,2262.5
case22,2,2262.86
case22,2,2262.7
case22,2,2262.38
case22,2,2262.89
case22,2,2264.62
case22,2,2262.55
case22,2,2263.09
case22,2,2262.54
case22,2,2262.75
case22,2,2262.84
case22,2,2262.94
case22,2,2263.15
case22,2,2262.73
case22,2,2263.24
case22,2,2262.47
case22,2,2262.64
case22,2,2264.38
case4,3,2290.47
case4,3,2293.86
case4,3,2299.62
case4,3,2300.26
case4,3,2302.9
case4,3,2306.72
case4,3,2306.31
case4,3,2311.14
case4,3,2310.75
case4,3,2314.71
case4,3,2314.6
case4,3,2314.37
case4,3,2315.16
case4,3,2315.75
case4,3,2317.38
case4,3,2317.81
case4,3,2316.14
case4,3,2318.44
case4,3,2317.3
case4,3,2317.72
case4,3,2317.96
case4,3,2319.5
case4,3,2317.66
case4,3,2318.31
case4,3,2320.04
case4,3,2319.66
case4,3,2319.85
case4,3,2319.82
case4,3,2319.69
case4,3,2320.29
case4,3,2320.25
case4,3,2319.37
case4,3,2320.76
case4,3,2321.07
case4,3,2321.53
case4,3,2323.05
case4,3,2319.65
case4,3,2320.82
case4,3,2320.58
case4,3,2320.91
case4,3,2329.69
case4,3,2321.01
case4,3,2319.39
case4,3,2320.73
case4,3,2323.45
case4,3,2321.17
case4,3,2321.42
case4,3,2322.44
case4,3,2322.72
case4,3,2320.8
case4,3,2319.85
case4,3,2320.02
case4,3,2320.42
case4,3,2321.55
case4,3,2322.57
case4,3,2324.29
case4,3,2321.36
case4,3,2322.23
case4,3,2321.21
case4,3,2322.14
case4,3,2322.01
case4,3,2321.43
case4,3,2325.32
case4,3,2321.43
case4,3,2323.78
case4,3,2320.71
case4,3,2321.32
case4,3,2319.83
case4,3,2320.1
case4,3,2321.17
case4,3,2320.06
case4,3,2320.08
case4,3,2320.21
case4,3,2319.34
case4,3,2320.64
case4,3,2319.82
case4,3,2321.35
case4,3,2319.79
case4,3,2320.32
case4,3,2320.18
case4,3,2319.18
case4,3,2319.47
case4,3,2318.96
case4,3,2320.1
case4,3,2318.98
case4,3,2320.07
case4,3,2320.3
case4,3,2319.42
case4,3,2319.2
case4,3,2319.93
case4,3,2318.85
case4,3,2318.83
case4,3,2318.96
case4,3,2319.27
case4,3,2319.4
case4,3,2318.69
case4,3,2319.33
case4,3,2318.95
case4,3,2319.36
case4,3,2319.67
case4,3,2289.94
case4,3,2293.68
case4,3,2294.73
case4,3,2297.22
case4,3,2301.49
case4,3,2305.86
case4,3,2314.51
case4,3,2311.09
case4,3,2313.07
case4,3,2312.95
case4,3,2313.77
case4,3,2316.03
case4,3,2315.53
case4,3,2317.19
case4,3,2316.64
case4,3,2317.62
case4,3,2317.28
case4,3,2318.51
case4,3,2320.27
case4,3,2319.13
case4,3,2319.34
case4,3,2319.79
case4,3,2320.83
case4,3,2320.41
case4,3,2320.48
case4,3,2319.49
case4,3,2319.25
case4,3,2320.56
case4,3,2321.16
case4,3,2321.29
case4,3,2322.16
case4,3,2325.7
case4,3,2322.02
case4,3,2322.58
case4,3,2323.74
case4,3,2325.52
case4,3,2323.7
case4,3,2322.09
case4,3,2322.4
case4,3,2321.45
case4,3,2319.64
case4,3,2319.85
case4,3,2320.36
case4,3,2319.3
case4,3,2320.67
case4,3,2318.95
case4,3,2319.89
case4,3,2320.1
case4,3,2320.32
case4,3,2318.61
case4,3,2319.51
case4,3,2319.2
case4,3,2318.51
case4,3,2317.82
case4,3,2319.94
case4,3,2318.54
case4,3,2318.76
case4,3,2319.24
case4,3,2319.25
case4,3,2318.29
case4,3,2318.09
case4,3,2318.68
case4,3,2318.67
case4,3,2318.98
case4,3,2319.5
case4,3,2318.87
case4,3,2318.4
case4,3,2318.36
case4,3,2317.14
case4,3,2317.61
case4,3,2317.92
case4,3,2318.1
case4,3,2318.49
case4,3,2319.58
case4,3,2317.88
case4,3,2318.04
case4,3,2318.64
case4,3,2319.38
case4,3,2319.67
case4,3,2317.87
case4,3,2317.62
case4,3,2317.74
case4,3,2318.78
case4,3,2319.15
case4,3,2317.39
case4,3,2317.83
case4,3,2317.74
case4,3,2318.12
case4,3,2318.28
case4,3,2319.34
case4,3,2317.4
case4,3,2318.17
case4,3,2319.88
case4,3,2318.13
case4,3,2318.87
case4,3,2317.23
case4,3,2317.75
case4,3,2317.89
case4,3,2318.17
case4,3,2318.66
case4,3,2286.89
case4,3,2293.27
case4,3,2294.95
case4,3,2295.34
case4,3,2295.99
case4,3,2295.58
case4,3,2299.01
case4,3,2302.61
case4,3,2303.62
case4,3,2306.41
case4,3,2307.2
case4,3,2310
case4,3,2313.54
case4,3,2315.37
case4,3,2316.54
case4,3,2314.68
case4,3,2315.64
case4,3,2316.59
case4,3,2317.64
case4,3,2316.17
case4,3,2316.29
case4,3,2318.28
case4,3,2317.14
case4,3,2317.8
case4,3,2317.96
case4,3,2318.52
case4,3,2319.28
case4,3,2318.09
case4,3,2319.37
case4,3,2317.53
case4,3,2320.11
case4,3,2318.9
case4,3,2319.51
case4,3,2319.6
case4,3,2319.72
case4,3,2319.39
case4,3,2320.06
case4,3,2319.93
case4,3,2320.46
case4,3,2319.38
case4,3,2319.61
case4,3,2319.72
case4,3,2320.14
case4,3,2319.76
case4,3,2319.94
case4,3,2320.7
case4,3,2318.88
case4,3,2319.24
case4,3,2319.9
case4,3,2320.08
case4,3,2320.37
case4,3,2319.2
case4,3,2319.38
case4,3,2319.66
case4,3,2320.33
case4,3,2320.37
case4,3,2319.08
case4,3,2319.36
case4,3,2319.79
case4,3,2321.15
case4,3,2320.03
case4,3,2320.01
case4,3,2321.77
case4,3,2319.36
case4,3,2319.48
case4,3,2320.92
case4,3,2319.91
case4,3,2321.88
case4,3,2322.4
case4,3,2320.98
case4,3,2319.71
case4,3,2319.75
case4,3,2319.7
case4,3,2320.41
case4,3,2322.11
case4,3,2322.51
case4,3,2320.96
case4,3,2319.92
case4,3,2320.13
case4,3,2320.5
case4,3,2320.59
case4,3,2319.2
case4,3,2320.18
case4,3,2319.96
case4,3,2322.08
case4,3,2320.27
case4,3,2322.77
case4,3,2321.32
case4,3,2321.02
case4,3,2320.53
case4,3,2321.29
case4,3,2322.88
case4,3,2322.38
case4,3,2320.87
case4,3,2319.77
case4,3,2321.41
case4,3,2321.72
case4,3,2319.94
case4,3,2324.07
case4,3,2322.56
case4,3,2245.06
case4,3,2248.55
case4,3,2253.67
case4,3,2263.64
case4,3,2268.97
case4,3,2269.95
case4,3,2271.85
case4,3,2271.92
case4,3,2287.36
case4,3,2290.12
case4,3,2293.19
case4,3,2294.21
case4,3,2294.74
case4,3,2306.77
case4,3,2310.49
case4,3,2311.79
case4,3,2315.61
case4,3,2318.51
case4,3,2318.79
case4,3,2318.58
case4,3,2320.95
case4,3,2320.35
case4,3,2324.61
case4,3,2329.78
case4,3,2333.16
case4,3,2337.27
case4,3,2335.81
case4,3,2343.62
case4,3,2344.88
case4,3,2344.84
case4,3,2343.91
case4,3,2343.85
case4,3,2341.31
case4,3,2339.16
case4,3,2339.96
case4,3,2336.82
case4,3,2336.64
case4,3,2337.04
case4,3,2336.99
case4,3,2336.85
case4,3,2337.3
case4,3,2336.25
case4,3,2333.99
case4,3,2334.93
case4,3,2335.77
case4,3,2335.31
case4,3,2335.36
case4,3,2333.7
case4,3,2329.02
case4,3,2322.71
case4,3,2317.94
case4,3,2318.26
case4,3,2317.96
case4,3,2318.58
case4,3,2317.51
case4,3,2317.6
case4,3,2317.92
case4,3,2317.39
case4,3,2317.99
case4,3,2318.33
case4,3,2318.52
case4,3,2317.6
case4,3,2317.5
case4,3,2317.54
case4,3,2318
case4,3,2317.24
case4,3,2317.26
case4,3,2317.86
case4,3,2317.88
case4,3,2317.6
case4,3,2316.57
case4,3,2317.04
case4,3,2317.36
case4,3,2317.93
case4,3,2318.05
case4,3,2316.86
case4,3,2317.36
case4,3,2317.45
case4,3,2317.39
case4,3,2317.67
case4,3,2316.61
case4,3,2317.24
case4,3,2317.55
case4,3,2317.85
case4,3,2317.21
case4,3,2317.24
case4,3,2317.82
case4,3,2315.81
case4,3,2317.43
case4,3,2317.67
case4,3,2317.73
case4,3,2317.69
case4,3,2317.98
case4,3,2317.34
case4,3,2317.5
case4,3,2317.83
case4,3,2317.37
case4,3,2317.7
case4,3,2316.81
case4,3,2317.52
case27,1,2242.04
case27,1,2244.58
case27,1,2246.8
case27,1,2246.19
case27,1,2247.42
case27,1,2261.69
case27,1,2261.61
case27,1,2263.48
case27,1,2265.4
case27,1,2264.92
case27,1,2267.96
case27,1,2266.79
case27,1,2266.17
case27,1,2267.67
case27,1,2267.12
case27,1,2267.45
case27,1,2267.45
case27,1,2269.46
case27,1,2268.19
case27,1,2266.97
case27,1,2268.06
case27,1,2268.92
case27,1,2267.9
case27,1,2268.9
case27,1,2267.77
case27,1,2268.83
case27,1,2279.58
case27,1,2280.09
case27,1,2279.58
case27,1,2278
case27,1,2278.77
case27,1,2280.17
case27,1,2281.02
case27,1,2280.05
case27,1,2280.14
case27,1,2279.35
case27,1,2280.24
case27,1,2280.7
case27,1,2279.44
case27,1,2280.8
case27,1,2280.89
case27,1,2277.99
case27,1,2281.03
case27,1,2281.24
case27,1,2280.47
case27,1,2279.66
case27,1,2279.95
case27,1,2282.51
case27,1,2279.81
case27,1,2280.12
case27,1,2279.12
case27,1,2280.18
case27,1,2280.85
case27,1,2279.34
case27,1,2279.16
case27,1,2279.7
case27,1,2278.41
case27,1,2280.38
case27,1,2279.6
case27,1,2280.05
case27,1,2278.96
case27,1,2277.45
case27,1,2279.48
case27,1,2278.49
case27,1,2279.05
case27,1,2279.55
case27,1,2277.28
case27,1,2278.64
case27,1,2278.3
case27,1,2278.97
case27,1,2280.29
case27,1,2278.6
case27,1,2274.32
case27,1,2278.03
case27,1,2275.86
case27,1,2276.48
case27,1,2276.01
case27,1,2279.82
case27,1,2279.69
case27,1,2276.88
case27,1,2279.1
case27,1,2278.06
case27,1,2275.6
case27,1,2279.06
case27,1,2274.43
case27,1,2276.55
case27,1,2278.01
case27,1,2279.12
case27,1,2276.88
case27,1,2276.96
case27,1,2277.33
case27,1,2276.58
case27,1,2277.41
case27,1,2276.12
case27,1,2276.04
case27,1,2279.35
case27,1,2275.02
case27,1,2280.95
case27,1,2278.56
case27,1,2277.3
case27,1,2235.43
case27,1,2243.54
case27,1,2245.07
case27,1,2245.97
case27,1,2245.46
case27,1,2256.74
case27,1,2264.59
case27,1,2266.44
case27,1,2267.83
case27,1,2267.15
case27,1,2273.88
case27,1,2282.2
case27,1,2284.24
case27,1,2285.15
case27,1,2288.42
case27,1,2290.41
case27,1,2290.21
case27,1,2289.51
case27,1,2307.56
case27,1,2309.03
case27,1,2310.44
case27,1,2310.74
case27,1,2311.63
case27,1,2310.96
case27,1,2311.07
case27,1,2311.69
case27,1,2311.93
case27,1,2310.82
case27,1,2310.52
case27,1,2302.43
case27,1,2301.13
case27,1,2300.67
case27,1,2300.48
case27,1,2292.57
case27,1,2292.91
case27,1,2290.42
case27,1,2288.75
case27,1,2289.67
case27,1,2288.22
case27,1,2288.55
case27,1,2287.67
case27,1,2287.57
case27,1,2286.71
case27,1,2286.35
case27,1,2286.09
case27,1,2286.85
case27,1,2284.89
case27,1,2287.39
case27,1,2281.32
case27,1,2280.21
case27,1,2282.96
case27,1,2280.02
case27,1,2281.12
case27,1,2279.57
case27,1,2281.1
case27,1,2280.52
case27,1,2278.1
case27,1,2280.66
case27,1,2279.89
case27,1,2279.42
case27,1,2280.23
case27,1,2278.98
case27,1,2279.66
case27,1,2276.6
case27,1,2277.12
case27,1,2277.09
case27,1,2276.38
case27,1,2279.77
case27,1,2279.85
case27,1,2277.51
case27,1,2279.68
case27,1,2277.81
case27,1,2279.84
case27,1,2278.76
case27,1,2278.61
case27,1,2278.43
case27,1,2278.62
case27,1,2277.8
case27,1,2277.54
case27,1,2276.73
case27,1,2274.85
case27,1,2279.49
case27,1,2279.69
case27,1,2278.77
case27,1,2277.85
case27,1,2276.88
case27,1,2278.04
case27,1,2276.52
case27,1,2276.74
case27,1,2277.04
case27,1,2277.89
case27,1,2276.7
case27,1,2278.29
case27,1,2276.69
case27,1,2278.86
case27,1,2276.43
case27,1,2275.02
case27,1,2278.84
case27,1,2278.38
case27,1,2275.86
case15,1,2242.18
case15,1,2256.47
case15,1,2256.97
case15,1,2257.97
case15,1,2258.27
case15,1,2258.38
case15,1,2260.13
case15,1,2260.82
case15,1,2260.1
case15,1,2262.53
case15,1,2265.37
case15,1,2261.74
case15,1,2264.21
case15,1,2264.88
case15,1,2264.53
case15,1,2265.4
case15,1,2265.36
case15,1,2265.36
case15,1,2264.26
case15,1,2265.5
case15,1,2264.55
case15,1,2266
case15,1,2264.45
case15,1,2265.15
case15,1,2265.16
case15,1,2265.57
case15,1,2265.49
case15,1,2265.8
case15,1,2264.64
case15,1,2265.15
case15,1,2264.96
case15,1,2265.42
case15,1,2264.17
case15,1,2265.99
case15,1,2264.6
case15,1,2265.31
case15,1,2266.51
case15,1,2265.04
case15,1,2264.73
case15,1,2264.87
case15,1,2266.26
case15,1,2265.54
case15,1,2266.14
case15,1,2265.42
case15,1,2266.21
case15,1,2265.33
case15,1,2265.95
case15,1,2265.04
case15,1,2264.96
case15,1,2265.42
case15,1,2265.2
case15,1,2267.06
case15,1,2265.06
case15,1,2265.42
case15,1,2266.7
case15,1,2265.46
case15,1,2264.6
case15,1,2265.21
case15,1,2265.99
case15,1,2265.33
case15,1,2266
case15,1,2265.2
case15,1,2266.02
case15,1,2265.58
case15,1,2265.89
case15,1,2265.33
case15,1,2265.86
case15,1,2265
case15,1,2267.1
case15,1,2265.38
case15,1,2265.56
case15,1,2264.85
case15,1,2267.13
case15,1,2265.01
case15,1,2265.51
case15,1,2265.08
case15,1,2265.49
case15,1,2264.83
case15,1,2266.13
case15,1,2265.24
case15,1,2265.75
case15,1,2265
case15,1,2265.71
case15,1,2265.12
case15,1,2265.98
case15,1,2264.71
case15,1,2265.91
case15,1,2264.74
case15,1,2267.18
case15,1,2264.71
case15,1,2265.49
case15,1,2264.95
case15,1,2265.03
case15,1,2264.69
case15,1,2266.73
case15,1,2266.25
case15,1,2266.28
case15,1,2264.29
case15,1,2265.15
case15,1,2266.19
case15,1,2206.45
case15,1,2220.08
case15,1,2221.52
case15,1,2234.06
case15,1,2235.68
case15,1,2238
case15,1,2240.69
case15,1,2251.67
case15,1,2255.49
case15,1,2257.97
case15,1,2258.57
case15,1,2258.71
case15,1,2261.63
case15,1,2265.07
case15,1,2264.85
case15,1,2266.46
case15,1,2275.16
case15,1,2278.99
case15,1,2279.81
case15,1,2283.03
case15,1,2284.24
case15,1,2286.62
case15,1,2288.28
case15,1,2287.94
case15,1,2297.95
case15,1,2302.15
case15,1,2307.76
case15,1,2308.68
case15,1,2308.84
case15,1,2309.87
case15,1,2309.96
case15,1,2310.02
case15,1,2309.26
case15,1,2309.78
case15,1,2309.82
case15,1,2309.3
case15,1,2309.5
case15,1,2309.39
case15,1,2310.12
case15,1,2310.19
case15,1,2310.75
case15,1,2308.64
case15,1,2308.35
case15,1,2307.6
case15,1,2306.64
case15,1,2304.09
case15,1,2298.72
case15,1,2293.53
case15,1,2293.39
case15,1,2290.79
case15,1,2289.71
case15,1,2291
case15,1,2287.94
case15,1,2287.43
case15,1,2285.51
case15,1,2285.93
case15,1,2284.85
case15,1,2284.63
case15,1,2285.48
case15,1,2285.54
case15,1,2283.09
case15,1,2279.83
case15,1,2278.14
case15,1,2279.08
case15,1,2276.43
case15,1,2278.91
case15,1,2279.38
case15,1,2276.88
case15,1,2278.99
case15,1,2278.4
case15,1,2277.37
case15,1,2278.08
case15,1,2278.23
case15,1,2277.71
case15,1,2278.39
case15,1,2279
case15,1,2278.18
case15,1,2275.01
case15,1,2276.43
case15,1,2276.66
case15,1,2274.37
case15,1,2278.15
case15,1,2275.49
case15,1,2277.26
case15,1,2274.82
case15,1,2275.37
case15,1,2276.44
case15,1,2274.36
case15,1,2277.63
case15,1,2275.99
case15,1,2274.73
case15,1,2272.32
case15,1,2276.41
case15,1,2275.41
case15,1,2276.32
case15,1,2275.82
case15,1,2277
case15,1,2274.71
case15,1,2276.03
case15,1,2274.09
case13,0,2239.86
case13,0,2243.61
case13,0,2244.88
case13,0,2253.26
case13,0,2263.72
case13,0,2264.41
case13,0,2265.36
case13,0,2264.45
case13,0,2265.04
case13,0,2272.87
case13,0,2273.47
case13,0,2287.48
case13,0,2288.39
case13,0,2289.26
case13,0,2289.42
case13,0,2297.19
case13,0,2305.07
case13,0,2307.22
case13,0,2309.24
case13,0,2312.09
case13,0,2312.16
case13,0,2325.43
case13,0,2328.27
case13,0,2328.93
case13,0,2329.33
case13,0,2329.34
case13,0,2330.83
case13,0,2332.61
case13,0,2332.52
case13,0,2335
case13,0,2335.15
case13,0,2335.49
case13,0,2335.87
case13,0,2336.12
case13,0,2335.33
case13,0,2333.68
case13,0,2333.99
case13,0,2333.89
case13,0,2331.9
case13,0,2331.49
case13,0,2331.37
case13,0,2329.45
case13,0,2329.03
case13,0,2329.37
case13,0,2329.02
case13,0,2329.19
case13,0,2329.1
case13,0,2329.07
case13,0,2327.62
case13,0,2327.33
case13,0,2327.85
case13,0,2325.1
case13,0,2327.73
case13,0,2327.24
case13,0,2327.29
case13,0,2327.7
case13,0,2325.82
case13,0,2326.41
case13,0,2326.38
case13,0,2327.01
case13,0,2326.58
case13,0,2326.78
case13,0,2325.83
case13,0,2327.2
case13,0,2324.09
case13,0,2326.21
case13,0,2326.31
case13,0,2326.52
case13,0,2326.8
case13,0,2326.77
case13,0,2325.48
case13,0,2325.9
case13,0,2326.23
case13,0,2326.23
case13,0,2326.89
case13,0,2326.48
case13,0,2326.73
case13,0,2326.58
case13,0,2325.95
case13,0,2326.05
case13,0,2324.55
case13,0,2326.56
case13,0,2326.41
case13,0,2326.75
case13,0,2326.78
case13,0,2326.39
case13,0,2323.47
case13,0,2327.03
case13,0,2326.33
case13,0,2326.74
case13,0,2327.05
case13,0,2326.05
case13,0,2325.92
case13,0,2325.83
case13,0,2326.05
case13,0,2326.79
case13,0,2326.52
case13,0,2327.24
case13,0,2327.13
case13,0,2325.97
case13,0,2284.4
case13,0,2288.04
case13,0,2288.35
case13,0,2289.16
case13,0,2289.8
case13,0,2290.78
case13,0,2295.73
case13,0,2306.67
case13,0,2306.88
case13,0,2308.41
case13,0,2307.84
case13,0,2308.18
case13,0,2309.17
case13,0,2308.95
case13,0,2307.98
case13,0,2309.09
case13,0,2311.15
case13,0,2311.16
case13,0,2308.03
case13,0,2310.93
case13,0,2310.3
case13,0,2311.03
case13,0,2310.79
case13,0,2312.56
case13,0,2312.14
case13,0,2310.49
case13,0,2311.98
case13,0,2312.11
case13,0,2312.26
case13,0,2310.59
case13,0,2311.53
case13,0,2311.45
case13,0,2312.34
case13,0,2310.86
case13,0,2311.44
case13,0,2311.58
case13,0,2311.91
case13,0,2310.63
case13,0,2311.19
case13,0,2312.17
case13,0,2312.29
case13,0,2310.93
case13,0,2310.49
case13,0,2312
case13,0,2312
case13,0,2311.72
case13,0,2311.59
case13,0,2311.38
case13,0,2312.01
case13,0,2311.46
case13,0,2312.28
case13,0,2310.14
case13,0,2311.17
case13,0,2311.47
case13,0,2312.2
case13,0,2310.41
case13,0,2310.8
case13,0,2311.48
case13,0,2312.29
case13,0,2312.31
case13,0,2311.68
case13,0,2311.03
case13,0,2311.3
case13,0,2311.74
case13,0,2312.44
case13,0,2310.98
case13,0,2312.79
case13,0,2311.26
case13,0,2310.22
case13,0,2310.4
case13,0,2311.16
case13,0,2311.38
case13,0,2311.91
case13,0,2309.97
case13,0,2310.8
case13,0,2311.85
case13,0,2311.77
case13,0,2312.14
case13,0,2310.92
case13,0,2311.12
case13,0,2311.45
case13,0,2311.15
case13,0,2311.97
case13,0,2312.28
case13,0,2311.21
case13,0,2311.59
case13,0,2311.77
case13,0,2311.69
case13,0,2312.29
case13,0,2310.94
case13,0,2313.03
case13,0,2313.26
case13,0,2312.9
case13,0,2310.4
case13,0,2311.06
case13,0,2311.5
case13,0,2312.11
case13,0,2310.95
case13,0,2311.82
case13,0,2311.72
case20,0,2243.21
case20,0,2244.58
case20,0,2247.61
case20,0,2257.07
case20,0,2264.35
case20,0,2267.75
case20,0,2266.42
case20,0,2267.86
case20,0,2283.13
case20,0,2284.78
case20,0,2286.68
case20,0,2289.81
case20,0,2291.57
case20,0,2288.91
case20,0,2291.01
case20,0,2292.02
case20,0,2291.62
case20,0,2297.44
case20,0,2308.46
case20,0,2310.65
case20,0,2313.14
case20,0,2314.26
case20,0,2315.3
case20,0,2314.58
case20,0,2312.94
case20,0,2313.47
case20,0,2315.4
case20,0,2326.16
case20,0,2335.7
case20,0,2336.63
case20,0,2336.12
case20,0,2336.13
case20,0,2336.31
case20,0,2336.34
case20,0,2336.48
case20,0,2336.63
case20,0,2336.4
case20,0,2336.79
case20,0,2336.92
case20,0,2335.87
case20,0,2333.2
case20,0,2333.29
case20,0,2333.68
case20,0,2331.96
case20,0,2323.06
case20,0,2319.22
case20,0,2320.55
case20,0,2323.74
case20,0,2319.34
case20,0,2314.83
case20,0,2316.19
case20,0,2314.94
case20,0,2316.9
case20,0,2314.07
case20,0,2314.66
case20,0,2314.56
case20,0,2314.75
case20,0,2315.74
case20,0,2311.22
case20,0,2311.72
case20,0,2312.37
case20,0,2313.32
case20,0,2314.17
case20,0,2312.75
case20,0,2312.7
case20,0,2311.65
case20,0,2313.68
case20,0,2312
case20,0,2311.06
case20,0,2309.03
case20,0,2313.23
case20,0,2311.03
case20,0,2309.96
case20,0,2312.61
case20,0,2309.87
case20,0,2312.38
case20,0,2312.37
case20,0,2309.45
case20,0,2309.92
case20,0,2310.52
case20,0,2310.56
case20,0,2312.49
case20,0,2309.88
case20,0,2313.53
case20,0,2311.9
case20,0,2310.67
case20,0,2308.77
case20,0,2310.12
case20,0,2310.49
case20,0,2310.22
case20,0,2310.67
case20,0,2310.85
case20,0,2309.49
case20,0,2310.37
case20,0,2310.34
case20,0,2310.12
case20,0,2310.35
case20,0,2309.71
case20,0,2310.26
case20,0,2309.45
case20,0,2283.29
case20,0,2289.35
case20,0,2289.7
case20,0,2290.4
case20,0,2291
case20,0,2291.96
case20,0,2292.39
case20,0,2292.81
case20,0,2294.7
case20,0,2295.42
case20,0,2302.49
case20,0,2302.33
case20,0,2305.42
case20,0,2313.46
case20,0,2312.19
case20,0,2313.36
case20,0,2313.25
case20,0,2313.92
case20,0,2313.91
case20,0,2312.49
case20,0,2313.7
case20,0,2313.55
case20,0,2314.35
case20,0,2314.48
case20,0,2313.35
case20,0,2314.12
case20,0,2314.29
case20,0,2316.15
case20,0,2313.45
case20,0,2313.48
case20,0,2314.86
case20,0,2314.22
case20,0,2314.44
case20,0,2314.55
case20,0,2315.3
case20,0,2315.19
case20,0,2316.16
case20,0,2316.16
case20,0,2313.04
case20,0,2313.06
case20,0,2315.26
case20,0,2315.5
case20,0,2315.59
case20,0,2314.14
case20,0,2314.49
case20,0,2315.16
case20,0,2313.67
case20,0,2314.18
case20,0,2314.08
case20,0,2313.01
case20,0,2313.18
case20,0,2313.9
case20,0,2314.55
case20,0,2312.74
case20,0,2312.98
case20,0,2313.68
case20,0,2312.39
case20,0,2312.73
case20,0,2312.85
case20,0,2313.49
case20,0,2314.44
case20,0,2314.02
case20,0,2313.01
case20,0,2313.05
case20,0,2312.79
case20,0,2313.47
case20,0,2314.48
case20,0,2312.64
case20,0,2312.65
case20,0,2313.89
case20,0,2313.86
case20,0,2314.03
case20,0,2314.06
case20,0,2313.03
case20,0,2313.05
case20,0,2313.82
case20,0,2314.53
case20,0,2312.63
case20,0,2313.85
case20,0,2314.37
case20,0,2313.83
case20,0,2312.86
case20,0,2314.01
case20,0,2313.97
case20,0,2314.61
case20,0,2315.39
case20,0,2313.27
case20,0,2313.74
case20,0,2314.27
case20,0,2313.94
case20,0,2313.09
case20,0,2313.52
case20,0,2314.16
case20,0,2313.89
case20,0,2314.62
case20,0,2312.69
case20,0,2313.56
case20,0,2312.78
case20,0,2314.21
case20,0,2312.78
case10,2,2222.37
case10,2,2235.4
case10,2,2239.17
case10,2,2239.86
case10,2,2240.01
case10,2,2239.99
case10,2,2242.62
case10,2,2242.79
case10,2,2246.33
case10,2,2250.1
case10,2,2250.94
case10,2,2253.04
case10,2,2251.47
case10,2,2253.05
case10,2,2254.29
case10,2,2258.79
case10,2,2259.35
case10,2,2260.76
case10,2,2260.78
case10,2,2260.33
case10,2,2261.29
case10,2,2261.03
case10,2,2260.78
case10,2,2260.92
case10,2,2277.73
case10,2,2260.96
case10,2,2262.77
case10,2,2262.37
case10,2,2262.81
case10,2,2262.34
case10,2,2261.95
case10,2,2261.97
case10,2,2262.58
case10,2,2262.22
case10,2,2262.5
case10,2,2262.65
case10,2,2262.44
case10,2,2262.08
case10,2,2261.72
case10,2,2262.87
case10,2,2262.52
case10,2,2262.63
case10,2,2263.33
case10,2,2262
case10,2,2262.31
case10,2,2263.29
case10,2,2262.26
case10,2,2273.39
case10,2,2262.39
case10,2,2263.48
case10,2,2264.62
case10,2,2263.43
case10,2,2262.38
case10,2,2264.07
case10,2,2262.79
case10,2,2263.34
case10,2,2264.36
case10,2,2263.34
case10,2,2261.74
case10,2,2264.47
